event_dt,event_ts,latitude,longitude,temperature_C,salinity_ppt,tide,do_mg_l
2021-11-16,09:25:00,24.5819,-77.69411,26.4,NA,Falling,NA
2021-11-16,09:28:00,24.58271,-77.69453,26.4,NA,Falling,NA
2021-11-16,09:30:00,24.53329,-77.69438,26.4,NA,Falling,NA
2021-11-16,09:32:00,24.58435,-77.69504,26.4,NA,Falling,NA
2021-11-16,09:34:00,24.58527,-77.69571,26.4,NA,Falling,NA
2021-11-16,10:10:00,24.5819,-77.69411,26.4,NA,Falling,NA
2021-11-16,10:12:00,24.58271,-77.69453,26.4,NA,Falling,NA
2021-11-16,10:13:00,24.53329,-77.69438,26.4,NA,Falling,NA
2021-11-16,10:15:00,24.58397,-77.69487,26.5,NA,Falling,NA
2021-11-16,10:24:00,24.58527,-77.69571,26.4,NA,Falling,NA
2021-11-16,10:55:00,24.5819,-77.69411,26.4,NA,Falling,NA
2021-11-16,10:57:00,24.58271,-77.69453,26.4,NA,Falling,NA
2021-11-16,10:58:00,24.53329,-77.69438,26.4,NA,Falling,NA
2021-11-16,11:00:00,24.58435,-77.69504,26.4,NA,Falling,NA
2021-11-16,11:01:00,24.58527,-77.69571,26.4,NA,Falling,NA
2021-11-16,11:40:00,24.5819,-77.69411,26.4,NA,Falling,NA
2021-11-16,11:42:00,24.58271,-77.69453,26.4,NA,Falling,NA
2021-11-16,11:44:00,24.53329,-77.69438,26.4,NA,Falling,NA
2021-11-16,11:47:00,24.58435,-77.69504,26.4,NA,Falling,NA
2021-11-16,11:48:00,24.58527,-77.69571,26.4,NA,Falling,NA
2021-11-16,12:31:00,24.58435,-77.69504,26.4,NA,Falling,NA
2021-11-16,12:33:00,24.58527,-77.69571,26.4,NA,Falling,NA
2021-11-16,12:35:00,24.585599,-77.69512,26.4,NA,Falling,NA
2021-11-16,12:37:00,24.586684,-77.69418,26.4,NA,Falling,NA
2021-11-16,12:38:00,24.5878,-77.694,26.4,NA,Falling,NA
2021-11-16,13:17:00,24.58435,-77.69504,26.4,NA,Falling,NA
2021-11-16,13:18:00,24.58527,-77.69571,26.4,NA,Falling,NA
2021-11-16,13:19:00,24.58527,-77.69571,26.4,NA,Low,NA
2021-11-16,13:21:00,24.585599,-77.69512,26.4,NA,Low,NA
2021-11-16,13:22:00,24.586684,-77.69418,26.4,NA,Low,NA
2021-11-17,09:13:00,24.45389,-77.75333,23.9,NA,Falling,NA
2021-11-17,09:14:00,24.45361,-77.75262,23.9,NA,Falling,NA
2021-11-17,09:16:00,24.45355,-77.75982,23.9,NA,Falling,NA
2021-11-17,09:17:00,24.45355,-77.75072,23.9,NA,Falling,NA
2021-11-17,09:19:00,24.45337,-77.74982,23.9,NA,Falling,NA
2021-11-17,09:57:00,24.45389,-77.75333,23.9,NA,Falling,NA
2021-11-17,09:59:00,24.45361,-77.75262,23.9,NA,Falling,NA
2021-11-17,10:01:00,24.45355,-77.75982,23.9,NA,Falling,NA
2021-11-17,10:02:00,24.45355,-77.75072,23.9,NA,Falling,NA
2021-11-17,10:03:00,24.45337,-77.74982,23.9,NA,Falling,NA
2021-11-17,10:43:00,24.45389,-77.75333,23.9,NA,Falling,NA
2021-11-17,10:45:00,24.45361,-77.75262,23.9,NA,Falling,NA
2021-11-17,10:46:00,24.45355,-77.75982,23.9,NA,Falling,NA
2021-11-17,10:48:00,24.45355,-77.75072,23.9,NA,Falling,NA
2021-11-17,10:49:00,24.45337,-77.74982,23.9,NA,Falling,NA
2021-11-17,11:25:00,24.45389,-77.75333,23.9,NA,Falling,NA
2021-11-17,11:27:00,24.45361,-77.75262,23.9,NA,Falling,NA
2021-11-17,11:28:00,24.45355,-77.75982,23.9,NA,Falling,NA
2021-11-17,11:29:00,24.45355,-77.75072,23.9,NA,Falling,NA
2021-11-17,11:32:00,24.45337,-77.74982,23.9,NA,Falling,NA
2021-11-17,12:11:00,24.45389,-77.75333,23.9,NA,Falling,NA
2021-11-17,12:13:00,24.45361,-77.75262,23.9,NA,Falling,NA
2021-11-17,12:16:00,24.45355,-77.75982,23.9,NA,Falling,NA
2021-11-17,12:17:00,24.45355,-77.75072,23.9,NA,Falling,NA
2021-11-17,12:23:00,24.45337,-77.74982,23.9,NA,Falling,NA
2021-11-17,13:01:00,24.45337,-77.74982,23.9,NA,Falling,NA
2021-11-17,13:10:00,24.45389,-77.75333,23.9,NA,Falling,NA
2021-11-17,13:13:00,24.45361,-77.75262,23.9,NA,Falling,NA
2021-11-17,13:17:00,24.45355,-77.75982,23.9,NA,Falling,NA
2021-11-17,13:19:00,24.45355,-77.75072,23.9,NA,Falling,NA
2021-11-17,13:52:00,24.45389,-77.75333,23.9,NA,Falling,NA
2021-11-17,13:55:00,24.45361,-77.75262,23.9,NA,Falling,NA
2021-11-17,13:58:00,24.45355,-77.75982,23.9,NA,Falling,NA
2021-11-17,14:00:00,24.45355,-77.75072,23.9,NA,Falling,NA
2021-11-17,14:02:00,24.45337,-77.74982,23.9,NA,Falling,NA
2021-11-17,14:14:00,24.45355,-77.75072,23.9,NA,Falling,NA
2021-11-17,14:15:00,24.45337,-77.74982,23.9,NA,Falling,NA
2021-11-17,14:18:00,24.45355,-77.75982,23.9,NA,Falling,NA
2021-11-17,14:20:00,24.45361,-77.75262,23.9,NA,Falling,NA
2021-11-17,14:21:00,24.45389,-77.75333,23.9,NA,Falling,NA
2021-11-19,07:21:00,24.54883,-77.63503,27.4,NA,NA,NA
2021-11-19,07:51:00,24.54883,-77.63503,27.4,NA,NA,NA
2021-11-19,08:01:00,24.54883,-77.63503,27.4,NA,NA,NA
2021-11-19,08:18:00,24.54883,-77.63503,27.4,NA,NA,NA
2021-11-19,08:49:00,24.54883,-77.63503,27.4,NA,NA,NA
